City,State,MGrid
"""BANCROFT",SD,EN14bi
"""ESMOND",SD,EN14bi
"""MANCHESTER",SD,EN14bi
"""ISABEL",SD,DN95gj
"""FIRESTEEL",SD,DN95gj
"""LIGHTCAP",SD,DN95gj
"""JAVA",SD,EN05bm
"""JEFFERSON",SD,EN12ro
"""KADOKA",SD,DN93gt
"""KAYLOR",SD,EN13cf
"""KENNEBEC",SD,EN03bv
"""HOUSTON",SD,EN03bv
"""IRON MOUNTAIN",SD,EN03bv
"""KEYSTONE",SD,DN83gv
"""KIMBALL",SD,EN03mr
"""LYONVILLE",SD,EN03mr
"""KRANZBURG",SD,EN14nv
"""KYLE",SD,DN83wk
"""LAKE ANDES",SD,EN03rd
"""RAVINIA",SD,EN03rd
"""LAKE CITY",SD,EN15hr
"""RED IRON LAKE",SD,EN15hr
"""LAKE NORDEN",SD,EN14jn
"""ALSVILLE",SD,EN14jn
"""ERWIN",SD,EN14gl
"""LAKE PRESTON",SD,EN14gl
"""SPIRIT LAKE",SD,EN14gl
"""LAKE PRESTON",SD,EN14hi
"""LANGFORD",SD,EN15co
"""LANTRY",SD,DN95ga
"""LEAD",SD,DN84ci
"""CENTRAL CITY",SD,DN84ci
"""LEMMON",SD,DN85ww
"""SHADEHILL",SD,DN85ww
"""THUNDER HAWK",SD,DN85ww
"""WHITE BUTTE",SD,DN85ww
"""LENNOX",SD,EN13ni
"""NAOMI",SD,EN13ni
"""LEOLA",SD,EN05mr
"""LESTERVILLE",SD,EN13ea
"""LETCHER",SD,EN03wv
"""STORLA",SD,EN03wv
"""LITTLE EAGLE",SD,DN95oq
"""LONG LAKE",SD,EN05js
"""LOWER BRULE",SD,EN04fb
"""LYONS",SD,EN13or
"""MC INTOSH",SD,DN95hw
"""MC LAUGHLIN",SD,DN95ot
"""KENEL",SD,DN95ot
"""MAPLE LEAF",SD,DN95ot
"""MADISON",SD,EN14ka
"""JUNIUS",SD,EN14ka
"""LAKE HERMAN",SD,EN14ka
"""ORLAND",SD,EN14ka
"""MANDERSON",SD,DN83sf
"""MANSFIELD",SD,EN05rf
"""MARION",SD,EN13ik
"""MONROE",SD,EN13jl
"""LONG VALLEY",SD,DN93gl
"""MARTIN",SD,DN93de
"""VETAL",SD,DN93de
"""HARRINGTON",SD,DN93de
"""PATRICIA",SD,DN93de
"""SWETT",SD,DN93de
"""TUTHILL",SD,DN93gd
"""MARVIN",SD,EN15ng
"""MEADOW",SD,DN85vm
"""GLAD VALLEY",SD,DN85vm
"""ANDERSON",SD,DN85vm
"""ATHBOY",SD,DN85vm
"""COAL SPRINGS",SD,DN85vm
"""MELLETTE",SD,EN05sd
"""MENNO",SD,EN13ff
"""MIDLAND",SD,DN94kb
"""OTTUMWA",SD,DN94kb
"""CAPA",SD,DN94kb
"""ENGLAND RANCH",SD,DN94kb
"""KIRLEY",SD,DN94kb
"""MOENVILLE",SD,DN94kb
"""NOWLIN",SD,DN94kb
"""STAMFORD",SD,DN94kb
"""LABOLT",SD,EN15pa
"""MILBANK",SD,EN15qf
"""STATE AUTO INSURANCE",SD,EN15qf
"""MILESVILLE",SD,DN94dl
"""BILLSBURG",SD,DN94dl
"""HARTLEY",SD,DN94dl
"""MILLER",SD,EN04mm
"""COMO",SD,EN04mm
"""MISSION",SD,DN93qh
"""HIDDEN TIMBER",SD,DN93qh
"""OLSONVILLE",SD,DN93qh
"""PINE RUN",SD,DN93qh
"""MISSION HILL",SD,EN12iw
"""MITCHELL",SD,EN03xr
"""LOOMIS",SD,EN03xr
"""BETTS",SD,EN03xr
"""LAKE MITCHELL",SD,EN03xr
"""MOBRIDGE",SD,DN95sm
"""FOSTER",SD,DN95sm
"""GOPHER",SD,DN95sm
"""PROMISE",SD,DN95sm
"""WALKER",SD,DN95kv
"""MOBRIDGE",SD,DN95kv
"""MONTROSE",SD,EN13jq
"""RAMSEY",SD,EN13jq
"""KELDRON",SD,DN95cw
"""MORRISTOWN",SD,DN95dw
"""WATAUGA",SD,DN95fw
"""MOUND CITY",SD,DN95xr
"""CAMPBELL",SD,DN95xr
"""MOUNT VERNON",SD,EN03ur
"""LODGEPOLE",SD,DN85qt
"""MURDO",SD,DN93pv
"""KARY",SD,DN93pv
"""VAN METRE",SD,DN93pv
"""NEMO",SD,DN84ge
"""NEW EFFINGTON",SD,EN15nu
"""HAMMER",SD,EN15nu
"""MUD BUTTE",SD,DN85na
"""OPAL",SD,DN85na
"""ZEONA",SD,DN85na
"""INLAND",SD,DN85na
"""NEWELL",SD,DN84hr
"""CASTLE ROCK",SD,DN84hr
"""CEDAR CANYON",SD,DN84hr
"""GILL",SD,DN84hr
"""HOOVER",SD,DN84hr
"""NEW HOLLAND",SD,EN03qk
"""JOUBERT",SD,EN03qk
"""NEW UNDERWOOD",SD,DN84oc
"""VIEWFIELD",SD,DN84oc
"""NISLAND",SD,DN84fq
"""ARPAN",SD,DN84fq
"""NORRIS",SD,DN93jl
"""BLACKPIPE",SD,DN93jl
"""WANAMAKER",SD,DN93jl
"""NORTH SIOUX CITY",SD,EN12sm
"""DAKOTA DUNES",SD,EN12sm
"""MCCOOK LAKE",SD,EN12sm
"""N SIOUX CITY",SD,EN12sm
"""NORTHVILLE",SD,EN05rd
"""CHELSEA",SD,EN05rd
"""NUNDA",SD,EN14ld
"""RUTLAND",SD,EN14mb
"""OACOMA",SD,EN03hs
"""OELRICHS",SD,DN83je
"""SMITHWICK",SD,DN83jh
"""OELRICHS",SD,DN83jh
"""OGLALA",SD,DN83pe
"""OKATON",SD,DN93nv
"""OKREEK",SD,DN93ti
"""OLDHAM",SD,EN14if
"""OLIVET",SD,EN13df
"""WITTENBERG",SD,EN13df
"""ONAKA",SD,EN05ge
"""ONIDA",SD,DN94xq
"""KASPER",SD,DN94xq
"""ORAL",SD,DN83ij
"""ORIENT",SD,EN04lv
"""POLO",SD,EN04lv
"""PARKER",SD,EN13kj
"""PARKSTON",SD,EN13aj
"""BEARDSLEY",SD,EN13aj
"""MARCY COLONY",SD,EN13aj
"""MILLTOWN",SD,EN13aj
"""PARMELEE",SD,DN93lh
"""PEEVER",SD,EN15mm
"""PHILIP",SD,DN94ea
"""HILLAND",SD,DN94ea
"""PLUM CREEK",SD,DN94ea
"""PICKSTOWN",SD,EN03rb
"""PIEDMONT",SD,DN84hf
"""BETHLEHEM",SD,DN84hf
"""SUMMERSET",SD,DN84hf
"""GRASHUL",SD,DN84hf
"""TILFORD",SD,DN84hf
"""PIERPONT",SD,EN15cl
"""PIERRE",SD,DN94ui
"""AMES",SD,DN94ui
"""CANNING",SD,DN94ui
"""EAKIN",SD,DN94ui
"""FAIRBANK",SD,DN94ui
"""FRANCIS",SD,DN94ui
"""OAHE",SD,DN94ui
"""OKOBOJO",SD,DN94ui
"""ROUSSEAU",SD,DN94ui
"""WENDT",SD,DN94ui
"""PINE RIDGE",SD,DN83ra
"""CALICO",SD,DN83ra
"""PINE RIDGE RESERVATION",SD,DN83ra
"""PLANKINTON",SD,EN03sr
"""PLATTE",SD,EN03nj
"""ACADEMY",SD,EN03nj
"""EAGLE",SD,EN03nj
"""POLLOCK",SD,DN95uv
"""PORCUPINE",SD,DN83ug
"""ROCKYFORD",SD,DN83ug
"""SHARPS CORNER",SD,DN83ug
"""PRESHO",SD,DN93xv
"""EDNA",SD,DN93xv
"""HILMOE",SD,DN93xv
"""SWEENEY",SD,DN93xv
"""PRINGLE",SD,DN83eo
"""PUKWANA",SD,EN03js
"""SHELBY",SD,EN03js
"""QUINN",SD,DN83wx
"""COTTONWOOD",SD,DN83wx
"""CACTUS FLATS",SD,DN83wx
"""RAMONA",SD,EN14jc
"""RAPID CITY",SD,DN84jb
"""JOLLY ACRES",SD,DN84jb
"""OLD TOWN",SD,DN84jb
"""ROCKERVILLE",SD,DN84jb
"""SILVER CITY",SD,DN84jb
"""HISEGA",SD,DN84jb
"""PACTOLA LAKE",SD,DN84jb
"""RAYMOND",SD,EN14av
"""CLARK COLONY",SD,EN14av
"""REDFIELD",SD,EN04ru
"""ZELL",SD,EN04ru
"""REDIG",SD,DN85fg
"""REE HEIGHTS",SD,EN04jm
"""RELIANCE",SD,EN03ev
"""GRASS ROPE",SD,EN03ev
"""LYMAN",SD,EN03ev
"""REVA",SD,DN85lm
"""REVILLO",SD,EN15ra
"""ALBEE",SD,EN15ra
"""RIDGEVIEW",SD,DN95ob
"""LA PLANT",SD,DN95ob
"""ROCKHAM",SD,EN04ov
"""ROSCOE",SD,EN05ik
"""GLEN",SD,EN05ik
"""GRETNA",SD,EN05ik
"""LOYALTON",SD,EN05ik
"""ROSEBUD",SD,DN93of
"""ROSEBUD INDIAN RESERVATION",SD,DN93of
"""YANKTON INDIAN RESERVATION",SD,DN93of
"""ROSHOLT",SD,EN15pu
"""VICTOR",SD,EN15pu
"""WHITE ROCK",SD,EN15pu
"""ROSLYN",SD,EN15gl
"""SAINT FRANCIS",SD,DN93nd
"""SPRING CREEK",SD,DN93nd
"""SAINT LAWRENCE",SD,EN04mm
"""ST LAWRENCE",SD,EN04mm
"""SAINT ONGE",SD,DN84dn
"""SALEM",SD,EN13hr
"""CENTER",SD,EN13hr
"""UNITYVILLE",SD,EN13hr
"""SCENIC",SD,DN83rs
"""CONATA",SD,DN83rs
"""IMLAY",SD,DN83rs
"""SCOTLAND",SD,EN13dd
"""AKASKA",SD,DN95wh
"""SELBY",SD,DN95xm
"""LOWRY",SD,DN95xm
"""SITKA",SD,DN95xm
"""SENECA",SD,EN05gb
"""SINAI",SD,EN14lf
"""LAKE SINAI",SD,EN14lf
"""SIOUX FALLS",SD,EN13pm
"""SHINDLER",SD,EN13pm
"""BUFFALO RIDGE",SD,EN13pm
"""ELLIS",SD,EN13pm
"""SIOUX FALLS",SD,EN13pn
"""PAYTRUST",SD,EN13pn
"""MIDLAND LIFE INS CO",SD,EN13pm
"""AUGUSTANA COLLEGE",SD,EN13pm
"""EARTH RESOURCES OBS",SD,EN13pm
"""SISSETON",SD,EN15lp
"""AGENCY VILLAGE",SD,EN15lp
"""AGENCY VLG",SD,EN15lp
"""DRY WOOD LAKE",SD,EN15lp
"""TEKAKWITHA",SD,EN15lp
"""SOUTH SHORE",SD,EN15mc
"""SPEARFISH",SD,DN84bl
"""BLACK HILLS STATE UNIVERSITY",SD,DN84bl
"""SPENCER",SD,EN13er
"""SPRINGFIELD",SD,EN12bu
"""RUNNING WATER",SD,EN12bu
"""STICKNEY",SD,EN03sn
"""AURORA CENTER",SD,EN03sn
"""STOCKHOLM",SD,EN15oc
"""STRANDBURG",SD,EN15oa
"""TROY",SD,EN15oa
"""STURGIS",SD,DN84fj
"""HEREFORD",SD,DN84fj
"""MARCUS",SD,DN84fj
"""BEAR BUTTE",SD,DN84fj
"""CLOUGH",SD,DN84fj
"""FAIRPOINT",SD,DN84fj
"""VOLUNTEER",SD,DN84fj
"""SUMMIT",SD,EN15lh
"""TABOR",SD,EN12ew
"""JANOUSEK",SD,EN12ew
"""LAKEPORT",SD,EN12ew
"""TEA",SD,EN13ok
"""GLENCROSS",SD,DN95nk
"""TIMBER LAKE",SD,DN95lk
"""TOLSTOY",SD,EN05ee
"""TORONTO",SD,EN14qn
"""JOHNSONVILLE",SD,EN14qn
"""TRAIL CITY",SD,DN95pl
"""TRENT",SD,EN13qv
"""TRIPP",SD,EN13af
"""TULARE",SD,EN04sr
"""SPOTTWOOD",SD,EN04sr
"""TURTON",SD,EN05wa
"""TWIN BROOKS",SD,EN15oe
"""TYNDALL",SD,EN12bx
"""KINGSBURY",SD,EN12bx
"""UNION CENTER",SD,DN84qn
"""RED OWL",SD,DN84qn
"""STONEVILLE",SD,DN84qn
"""CHALK BUTTE",SD,DN84qn
"""UTICA",SD,EN12gx
"""JANESVILLE",SD,EN12gx
"""VALE",SD,DN84ho
"""VALLEY SPRINGS",SD,EN13sn
"""VALLEY SPGS",SD,EN13sn
"""BEN CLAIRE",SD,EN13sn
"""VEBLEN",SD,EN15iu
"""HILLHEAD",SD,EN15iu
"""BURBANK",SD,EN12os
"""VERMILLION",SD,EN12ms
"""MECKLING",SD,EN12ms
"""GREENFIELD",SD,EN12ms
"""HUB CITY",SD,EN12ms
"""WESTERVILLE",SD,EN12ms
"""VIBORG",SD,EN13le
"""CENTER POINT",SD,EN13le
"""HOOKER",SD,EN13le
"""MIDWAY",SD,EN13le
"""SWAN LAKE",SD,EN13le
"""VIVIAN",SD,DN93uw
"""MCCLURE",SD,DN93uw
"""VOLGA",SD,EN14mh
"""VOLIN",SD,EN12jw
"""DANTE",SD,EN03va
"""MARTY",SD,EN02sx
"""WAGNER",SD,EN02sx
"""WAGNER",SD,EN03ub
"""GREENWOOD",SD,EN03ub
"""WAKONDA",SD,EN13ka
"""WAKPALA",SD,DN95rp
"""STANDING ROCK",SD,DN95rp
"""INTERIOR",SD,DN93ar
"""HEADLEE RANCH",SD,DN93ar
"""POTATO CREEK",SD,DN93ar
"""WALL",SD,DN83vx
"""CREIGHTON",SD,DN83vx
"""DOWLING",SD,DN83vx
"""WALLACE",SD,EN15gb
"""WANBLEE",SD,DN93en
"""HILES",SD,DN93en
"""HISLE",SD,DN93en
"""WARNER",SD,EN05sh
"""OWANKA",SD,DN84ra
"""WASTA",SD,DN84ra
"""WICKSVILLE",SD,DN84ra
"""WASTA",SD,DN84sb
"""ELM SPRINGS",SD,DN84sb
"""GUMBO",SD,DN84sb
"""WATERTOWN",SD,EN14kv
"""WAVERLY",SD,EN14kv
"""APPLEBY",SD,EN14kv
"""FOLEY",SD,EN14kv
"""GROVER",SD,EN14kv
"""KAMPESKA",SD,EN14kv
"""PELICAN",SD,EN14kv
"""RAUVILLE",SD,EN14kv
"""ORTLEY",SD,EN15jh
"""WAUBAY",SD,EN15ih
"""BLUE DOG LAKE",SD,EN15ih
"""WEBSTER",SD,EN15fh
"""LILY",SD,EN15fh
"""HOLMQUIST",SD,EN15fh
"""WENTWORTH",SD,EN13mx
"""LAKE MADISON",SD,EN13mx
"""SMITHS PARK",SD,EN13mx
"""WESSINGTON",SD,EN04pk
"""DANFORTH",SD,EN04pk
"""VAYLAND",SD,EN04pk
"""WESSINGTON SPRINGS",SD,EN04rb
"""WESSINGTN SPG",SD,EN04rb
"""WESTPORT",SD,EN05sp
"""WETONKA",SD,EN05sp
"""WHITE",SD,EN14qk
"""BUSHNELL",SD,EN14qk
"""ROLAND COLONY",SD,EN14qk
"""WHITEHORSE",SD,DN95mg
"""WHITE LAKE",SD,EN03pr
"""ROBEY",SD,EN03pr
"""WHITE OWL",SD,DN84so
"""WHITE RIVER",SD,DN93pn
"""CEDARBUTTE",SD,DN93pn
"""WESTOVER",SD,DN93pn
"""WHITEWOOD",SD,DN84el
"""VIENNA",SD,EN14gq
"""NAPLES",SD,EN14gq
"""WILLOW LAKE",SD,EN14eo
"""WILMOT",SD,EN15nj
"""MADSEN BEACH",SD,EN15nj
"""SODAK PARK",SD,EN15nj
"""WINFRED",SD,EN13hx
"""WINNER",SD,EN03bi
"""CARTER",SD,EN03bi
"""CLEARFIELD",SD,EN03bi
"""KEYAPAHA",SD,EN03bi
"""MILLBORO",SD,EN03bi
"""WEWELA",SD,EN03bi
"""MOSHER",SD,EN03bi
"""WEAVER",SD,EN03bi
"""WITTEN",SD,DN93xk
"""WOLSEY",SD,EN04sj
"""WOOD",SD,DN93sl
"""BAD NATION",SD,DN93sl
"""LANE",SD,EN04sb
"""WOONSOCKET",SD,EN04ub
"""WORTHING",SD,EN13oh
"""WOUNDED KNEE",SD,DN83td
"""YALE",SD,EN14ak
"""YANKTON",SD,EN12hv
"""BRANDON",SD,EN13rm
"""ROWENA",SD,EN13rm
"""GURNEYS SEED & NURSERY CO",SD,EN12hu
"""YANKTON",SD,EN12hu
"""CITIBANK",SD,EN13po
"""SIOUX FALLS",SD,EN13po
"""WESTERN SURETY CO",SD,EN13po
"""US WEST COMMUNICATIONS",SD,EN13po
"""THE AUSTAD CO",SD,EN13pm
"""BRISTOL",TN,EM86vn
"""ADAMS",TN,EM66ln
"""ADAMSVILLE",TN,EM55tf
"""AFTON",TN,EM86pf
"""ALAMO",TN,EM55ks
"""ALCOA",TN,EM85as
"""ALEXANDRIA",TN,EM66xb
"""ALLARDT",TN,EM76nj
"""ALLONS",TN,EM76im
"""ALLRED",TN,EM76ji
"""ALPINE",TN,EM76ki
"""ALTAMONT",TN,EM75dk
"""ANDERSONVILLE",TN,EM76xe
"""ANTIOCH",TN,EM66qa
"""CANE RIDGE",TN,EM66qa
"""APISON",TN,EM75ma
"""ARDMORE",TN,EM64nx
"""DELLROSE",TN,EM64nx
"""DELLROSE",TN,EM65oc
"""ARDMORE",TN,EM65oc
"""ARLINGTON",TN,EM55eg
"""LAKELAND",TN,EM55eg
"""ARRINGTON",TN,EM65qu
"""TRIUNE",TN,EM65qu
"""ASHLAND CITY",TN,EM66lg
"""ATHENS",TN,EM75qk
"""ATOKA",TN,EM55ck
"""CROSSTOWN",TN,EM55ck
"""ATWOOD",TN,EM55px
"""AUBURNTOWN",TN,EM65ww
"""BATH SPRINGS",TN,EM55wk
"""BAXTER",TN,EM76ed
"""BEAN STATION",TN,EM86ii
"""TATE SPRINGS",TN,EM86ii
"""BEECH BLUFF",TN,EM55qo
"""BEECHGROVE",TN,EM65vp
"""BEERSHEBA SPRINGS",TN,EM75dk
"""BEERSHBA SPGS",TN,EM75dk
"""BELFAST",TN,EM65pj
"""BELL BUCKLE",TN,EM65to
"""FOSTERVILLE",TN,EM65tp
"""BELLS",TN,EM55lr
"""BELVIDERE",TN,EM65vc
"""BENTON",TN,EM75qe
"""BETHEL SPRINGS",TN,EM55qf
"""BETHEL SPGS",TN,EM55qf
"""BETHPAGE",TN,EM66um
"""ROCK BRIDGE",TN,EM66um
"""BIG ROCK",TN,EM66do
"""BIG SANDY",TN,EM56xf
"""BIRCHWOOD",TN,EM75mi
"""BLAINE",TN,EM86dd
"""BLOOMINGTON SPRINGS",TN,EM76ef
"""BLMNGTON SPGS",TN,EM76ef
"""BLOUNTVILLE",TN,EM86um
"""BLUFF CITY",TN,EM86ul
"""BOGOTA",TN,EM56gd
"""BOLIVAR",TN,EM55mg
"""BON AQUA",TN,EM65hw
"""BRADFORD",TN,EM56ob
"""BRADYVILLE",TN,EM65wq
"""BRENTWOOD",TN,EM65ox
"""FOREST HILLS",TN,EM65ox
"""BRICEVILLE",TN,EM76ud
"""DEVONIA",TN,EM76ud
"""BRIGHTON",TN,EM55dl
"""BROWNSVILLE",TN,EM55jo
"""BRUCETON",TN,EM56va
"""BRUNSWICK",TN,EM55dg
"""BRUSH CREEK",TN,EM66xc
"""BUCHANAN",TN,EM56vk
"""BUENA VISTA",TN,EM55ux
"""BUFFALO VALLEY",TN,EM76de
"""BUFFALO VLY",TN,EM76de
"""BULLS GAP",TN,EM86lg
"""BUMPUS MILLS",TN,EM66bo
"""BURLISON",TN,EM55cn
"""GILT EDGE",TN,EM55cn
"""RANDOLPH",TN,EM55cn
"""BURNS",TN,EM66ib
"""BUTLER",TN,EM96ah
"""BYBEE",TN,EM86ja
"""BYRDSTOWN",TN,EM76kn
"""CALHOUN",TN,EM75pg
"""CAMDEN",TN,EM56wb
"""CAMPAIGN",TN,EM75es
"""CARTHAGE",TN,EM76ag
"""DEFEATED",TN,EM76ag
"""SO CARTHAGE",TN,EM76ag
"""SOUTH CARTHAGE",TN,EM76ag
"""MC CLURES BEND",TN,EM76ag
"""CARYVILLE",TN,EM76vh
"""CASTALIAN SPRINGS",TN,EM66uj
"""CASTALIN SPGS",TN,EM66uj
"""CASTALIAN SPG",TN,EM66uj
"""CEDAR GROVE",TN,EM55qt
"""CEDAR HILL",TN,EM66mn
"""CELINA",TN,EM76gm
"""CENTERVILLE",TN,EM65gs
"""PLEASANTVILLE",TN,EM65gs
"""AETNA",TN,EM65gs
"""COBLE",TN,EM65gs
"""FAIRFIELD",TN,EM65gs
"""GRINDERS",TN,EM65gs
"""SHIPPS BEND",TN,EM65gs
"""CHAPEL HILL",TN,EM65po
"""CHAPMANSBORO",TN,EM66ki
"""CHARLESTON",TN,EM75og
"""CHARLOTTE",TN,EM66he
"""CHATTANOOGA",TN,EM75jb
"""RIDGESIDE",TN,EM75jb
"""EAST RIDGE",TN,EM75jb
"""CHATT",TN,EM75jb
"""CHATTA",TN,EM75jb
"""RED BANK",TN,EM75jb
"""CHICKAMAUGA",TN,EM75jb
"""CHESTNUT MOUND",TN,EM76be
"""CHESTNUT MND",TN,EM76be
"""CHEWALLA",TN,EM55pa
"""CHRISTIANA",TN,EM65tq
"""CHUCKEY",TN,EM86pf
"""CHUCKY",TN,EM86pf
"""CHURCH HILL",TN,EM86pm
"""MOUNT CARMEL",TN,EM86qn
"""CHURCH HILL",TN,EM86qn
"""MT CARMEL",TN,EM86qn
"""CLAIRFIELD",TN,EM86am
"""PRUDEN",TN,EM86bm
"""CLARKRANGE",TN,EM76mf
"""CLARKSBURG",TN,EM55tu
"""CLARKSVILLE",TN,EM66hn
"""SANGO",TN,EM66hn
"""FREDONIA",TN,EM66hn
"""HICKORY POINT",TN,EM66hn
"""HILLDALE",TN,EM66hn
"""AUSTIN PEAY ST UNIV",TN,EM66hn
"""SOUTHSIDE",TN,EM66ii
"""CLEVELAND",TN,EM75ne
"""CLEVELD",TN,EM75ne
"""CLEVELND",TN,EM75ne
"""CLIFTON",TN,EM65aj
"""CLINTON",TN,EM76wc
"""COALFIELD",TN,EM76ta
"""COALMONT",TN,EM75dh
"""COLLEGEDALE",TN,EM75la
"""COLLEGE GROVE",TN,EM65ps
"""ALLISONA",TN,EM65ps
"""BETHESDA",TN,EM65ps
"""COLLIERVILLE",TN,EM55db
"""FISHERVILLE",TN,EM55db
"""PIPERTON",TN,EM55db
"""COLLIERVL",TN,EM55db
"""COLLIERVLE",TN,EM55db
"""COLLINWOOD",TN,EM65de
"""COLUMBIA",TN,EM65lo
"""COMO",TN,EM56sg
"""COOKEVILLE",TN,EM76gd
"""ALGOOD",TN,EM76gd
"""TENNESSEE TECH UNIV",TN,EM76gd
"""COOKEVL",TN,EM76gd
"""COOKEVLE",TN,EM76gd
"""COPPERHILL",TN,EM74tx
"""POSTELLE",TN,EM74tx
"""CORDOVA",TN,EM55dd
"""CORNERSVILLE",TN,EM65ni
"""CORRYTON",TN,EM86cc
"""COSBY",TN,EM85jt
"""COTTAGE GROVE",TN,EM56si
"""COTTONTOWN",TN,EM66ql
"""WALNUT GROVE",TN,EM66ql
"""COUNCE",TN,EM55ua
"""COVINGTON",TN,EM55en
"""GARLAND",TN,EM55en
"""COWAN",TN,EM65xd
"""CRAB ORCHARD",TN,EM75nv
"""CRAWFORD",TN,EM76jf
"""CROCKETT MILLS",TN,EM55ju
"""CROCKETT MLS",TN,EM55ju
"""CROSS PLAINS",TN,EM66pm
"""CROSSVILLE",TN,EM75lw
"""FAIRFIELD GLADE",TN,EM75lw
"""FAIRFLD GLDE",TN,EM75lw
"""FAIRFIELD",TN,EM75lw
"""CROSSVL",TN,EM75lw
"""CROSSVLE",TN,EM75lw
"""FAIRFLD GLADE",TN,EM75lw
"""CRUMP",TN,EM55uf
"""CULLEOKA",TN,EM65ml
"""CUMBERLAND CITY",TN,EM66ej
"""CUMBERLND CTY",TN,EM66ej
"""CUMBERLAND FURNACE",TN,EM66hh
"""CMBRLND FRNCE",TN,EM66hh
"""CUMBERLAND GAP",TN,EM86eo
"""CUMB GAP",TN,EM86eo
"""CUMBERLAND GP",TN,EM86eo
"""CUNNINGHAM",TN,EM66gi
"""CYPRESS INN",TN,EM65cb
"""DANDRIDGE",TN,EM86ha
"""DAYTON",TN,EM75ll
"""DECATUR",TN,EM75om
"""DECATURVILLE",TN,EM55wn
"""DECHERD",TN,EM65xe
"""DEER LODGE",TN,EM76of
"""DELANO",TN,EM75qg
"""RELIANCE",TN,EM75re
"""DEL RIO",TN,EM85lv
"""DENMARK",TN,EM55mm
"""DICKSON",TN,EM66hb
"""DIXON SPRINGS",TN,EM66xj
"""DOVER",TN,EM66bl
"""FORT DONELSON NATIONAL MILIT",TN,EM66bl
"""DOWELLTOWN",TN,EM76aa
"""DOYLE",TN,EM75fu
"""DRESDEN",TN,EM56pg
"""DRUMMONDS",TN,EM55al
"""DUCK RIVER",TN,EM65hr
"""DUCKTOWN",TN,EM75ta
"""DUKEDOM",TN,EM56ql
"""DUNLAP",TN,EM75hi
"""DYER",TN,EM56mb
"""DYERSBURG",TN,EM56ha
"""EADS",TN,EM55ee
"""EAGAN",TN,EM86an
"""EAGLEVILLE",TN,EM65qr
"""EATON",TN,EM55kx
"""EIDSON",TN,EM86lm
"""ELGIN",TN,EM76qh
"""RUGBY",TN,EM76pi
"""ELGIN",TN,EM76pi
"""ELIZABETHTON",TN,EM86vh
"""ELKTON",TN,EM65nb
"""ELLENDALE",TN,EM55cf
"""ELMWOOD",TN,EM76bf
"""ELORA",TN,EM65ta
"""ENGLEWOOD",TN,EM75sk
"""ENVILLE",TN,EM55sj
"""ERIN",TN,EM66dh
"""ERWIN",TN,EM86td
"""ESTILL SPRINGS",TN,EM65wg
"""ESTILL SPGS",TN,EM65wg
"""ETHRIDGE",TN,EM65ih
"""ETOWAH",TN,EM75rh
"""EVA",TN,EM66ac
"""EVENSVILLE",TN,EM75mn
"""FAIRVIEW",TN,EM65kx
"""FALL BRANCH",TN,EM86qj
"""FARNER",TN,EM75ud
"""FAYETTEVILLE",TN,EM65rd
"""FINGER",TN,EM55qi
"""FINLEY",TN,EM55fx
"""FIVE POINTS",TN,EM65ia
"""FLAG POND",TN,EM86ra
"""FLINTVILLE",TN,EM65sa
"""FRANKEWING",TN,EM65oe
"""FRANKLIN",TN,EM65nw
"""KINGFIELD",TN,EM65nw
"""PEYTONSVILLE",TN,EM65nw
"""RUDDERVILLE",TN,EM65nw
"""FRIENDSHIP",TN,EM55jv
"""FRIENDSVILLE",TN,EM75ws
"""FRUITVALE",TN,EM55lr
"""GADSDEN",TN,EM55ms
"""GAINESBORO",TN,EM76ei
"""GALLATIN",TN,EM66si
"""GALLAWAY",TN,EM55eh
"""GATES",TN,EM55ht
"""GATLINBURG",TN,EM85gr
"""GEORGETOWN",TN,EM75nh
"""GERMANTOWN",TN,EM55cb
"""MEMPHIS",TN,EM55cb
"""MEM",TN,EM55cb
"""MPHS",TN,EM55cb
"""GIBSON",TN,EM55nu
"""GLADEVILLE",TN,EM66tb
"""GLEASON",TN,EM56qf
"""GOODLETTSVILLE",TN,EM66ph
"""GOODLETTSVLLE",TN,EM66ph
"""GOODLETTSVL",TN,EM66ph
"""GOODLETTSVLE",TN,EM66ph
"""MILLERSVILLE",TN,EM66ph
"""GOODSPRING",TN,EM65kc
"""GORDONSVILLE",TN,EM76ae
"""NEW MIDDLETON",TN,EM76ae
"""GRAND JUNCTION",TN,EM55ja
"""GRAND JCT",TN,EM55ja
"""GRANVILLE",TN,EM76dg
"""GRAYSVILLE",TN,EM75lk
"""GREENBACK",TN,EM75vp
"""GREENBRIER",TN,EM66ok
"""GREENEVILLE",TN,EM86od
"""TUSCULUM COLL",TN,EM86od
"""BAILEYTON",TN,EM86od
"""TUSCULUM",TN,EM86od
"""GREENFIELD",TN,EM56od
"""GRIMSLEY",TN,EM76lg
"""GRUETLI LAAGER",TN,EM75di
"""GRUETLI LAAGR",TN,EM75di
"""GRUETLI",TN,EM75di
"""LAAGER",TN,EM75di
"""GUILD",TN,EM75ga
"""GUYS",TN,EM55ra
"""HALLS",TN,EM55hv
"""HAMPSHIRE",TN,EM65hn
"""HAMPTON",TN,EM86vg
"""HARRIMAN",TN,EM75rw
"""EMORY GAP",TN,EM75rw
"""MIDTOWN",TN,EM75rw
"""HARRISON",TN,EM75kc
"""ARTHUR",TN,EM86dm
"""HARROGATE",TN,EM86dm
